store_id,clinic_id,address,state,zip,latitude,longitude,COUNTY
10826,2278,1440 BROADWAY,NY,10018,40.7544,-73.9865,36061
2427,911,215 PARK AVENUE SOUTH,NY,10003,40.7369,-73.9885,36061
8968,2242,222 EAST 34TH STREET,NY,10016,40.7448,-73.9765,36061
11059,2491,"1619 BROADWAY, CORNER of WEST 49th STREET",NY,10019,40.761,-73.9845,36061
10298,1821,241 WEST 57TH ST,NY,10019,40.7668,-73.9823,36061
10407,2243,298 MULBERRY ST,NY,10012,40.7251,-73.9947,36061
1928,413,"59 WASHINGTON ST, COURT STREET PLAZA",NJ,07030,40.7366,-74.0309,34017
2498,492,341 9TH STREET,NY,11215,40.6688,-73.9849,36047
3224,2238,130 LENOX AVE.,NY,10026,40.8021,-73.9492,36061
7576,2076,3101 DITMARS BLVD.,NY,11105,40.7761,-73.9104,36081
491,2239,7209 NORTHERN BOULEVARD,NY,11372,40.755,-73.8945,36081
7066,488,565 W 235TH ST,NY,10463,40.8858,-73.9103,36005
7066,488,565 W 235TH ST,NY,10463,40.8858,-73.9103,36061
2950,143,880 RIVER RD,NJ,07646,40.9263,-74.0272,34003
6049,262,1361 HYLAN BLVD,NY,10305,40.5954,-74.0865,36085
6058,14144,260 ARDEN AVE.,NY,10312,40.5538,-74.1929,36085
2700,2241,1402 SHEEPSHEAD BAY ROAD,NY,11235,40.5872,-73.9549,36047
385,14203,220 SCHUYLER AVE,NJ,07032,40.7561,-74.1441,34003
385,14203,220 SCHUYLER AVE,NJ,07032,40.7561,-74.1441,34017
2796,14398,241 WESTFIELD AVE.,NJ,07066,40.6219,-74.3047,34039
2796,14398,241 WESTFIELD AVE.,NJ,07066,40.6219,-74.3047,34023
5771,149,178 MORRIS AVE,NJ,07081,40.7105,-74.3081,34039
7069,1732,3391 HIGHWAY 35,NJ,07730,40.4238,-74.1938,34025
2139,135,2982 COUNTRY RD 516,NJ,08857,40.4025,-74.3131,34023
2815,664,330 RUES LN,NJ,08816,40.4178,-74.4115,34023
2210,165,1239 E PUTNAM AVE,CT,06878,41.0426,-73.5775,9190
1770,225,325 MAMARONECK AVE,NY,10605,41.0253,-73.7631,36119
1949,218,1310 BOSTON POST RD,NY,10538,40.9369,-73.7475,36119
1958,203,55 COLD SPRING RD,NY,11791,40.8268,-73.5006,36059
2432,221,375 WHITE PLAINS RD,NY,10709,40.9541,-73.8142,36119
531,939,325 ROUTES 100,NY,10589,41.326,-73.6884,36119
5300,1428,1000 BERGEN TOWN CTR,NJ,07652,40.9169,-74.0625,34003
549,2237,61-15 METROPOLITAN AVE.,NY,11385,40.713,-73.9011,36081
716,317,269 LIVINGSTON ST STE A,NJ,07647,41.0144,-73.9467,34003
10618,14149,5326 West 11000 North,UT,84003,40.4323,-111.7855,49049
10187,2100,11385 SOUTH 700 EAST,UT,84070,40.5448,-111.8711,49035
10210,14187,330 ROUTE 304,NY,10954,41.1097,-73.9956,36087
1109,988,7 DURANT AVE,CT,06801,41.3731,-73.4141,9190
822,1034,40 EAST ST,CT,06776,41.5794,-73.4077,9190
822,1034,40 EAST ST,CT,06776,41.5794,-73.4077,9160
1123,162,22 DEPOT HILL RD,CT,06488,41.4753,-73.2178,9140
2572,1378,1 HAWLEY LN,CT,06614,41.2306,-73.1532,9120
2572,1378,1 HAWLEY LN,CT,06614,41.2306,-73.1532,9140
381,144,303 FRANKLIN AVE,NJ,07481,41.0118,-74.1658,34003
212,1038,681 RESERVOIR AVE,RI,02910,41.781,-71.4431,44007
729,848,799 HOPE ST,RI,02906,41.849,-71.3946,44007
6466,1756,2340 GAR HWY,MA,02777,41.7686,-71.2648,25005
394,1720,"1479 NEWMAN AVE, RoJacks Plaza",MA,02771,41.8883,-71.3321,25005
5107,1765,1285 S COUNTY TRL,RI,02818,41.6614,-71.4983,44003
938,1465,8 E WASHINGTON ST,MA,02760,41.9673,-71.3384,25021
938,1465,8 E WASHINGTON ST,MA,02760,41.9673,-71.3384,25005
715,142,2440 HAMBURG TPKE,NJ,07470,40.9908,-74.2791,34031
251,2302,24-12 FAIR LAWN AVENUE,NJ,07410,40.9393,-74.1186,34003
2577,670,156 NEWARK POMPTON TPKE,NJ,07440,40.9479,-74.288,34027
2968,672,11 THEATRE CTR,NJ,07871,41.0316,-74.6358,34037
2416,151,276 E. MAIN ST,NJ,07834,40.8838,-74.4792,34027
326,1281,120 EDDIE DOWLING HWY,RI,02896,41.9801,-71.5122,44007
1780,669,1103 ROUTE 46,NJ,07852,40.88,-74.6436,34027
3651,14229,372 JERICHO TURNPIKE,NY,11001,40.7299,-73.6957,36081
3651,14229,372 JERICHO TURNPIKE,NY,11001,40.7299,-73.6957,36059
2061,14140,1797 DUTCH BROADWAY,NY,11003,40.6896,-73.7095,36059
6030,495,157-05 CROSS BAY BLVD.,NY,11414,40.6624,-73.8401,36047
6030,495,157-05 CROSS BAY BLVD.,NY,11414,40.6624,-73.8401,36081
949,202,2291 MERRICK RD.,NY,11566,40.6608,-73.5411,36059
848,211,107 S COUNTRY RD,NY,11713,40.7573,-72.9406,36103
1966,1279,1057 BOSTON POST RD,CT,06437,41.2883,-72.6847,9170
718,535,24 PERSHING DR #36,CT,06401,41.3338,-73.0834,9140
718,535,24 PERSHING DR #36,CT,06401,41.3338,-73.0834,9170
775,536,2045 DIXWELL AVE,CT,06514,41.3673,-72.9192,9170
692,1887,162 WASHINGTON AVENUE,CT,06473,41.3978,-72.8525,9170
123,14200,519 BOSTON POST RD.,CT,06475,41.2997,-72.3763,9130
377,1865,915 POQUONNOCK RD,CT,06340,41.346,-72.0514,9180
1544,1766,151 FRANKLIN ST,RI,02891,41.3571,-71.8086,44009
1027,1880,372 W MAIN ST,CT,06360,41.5209,-72.0916,9180
2065,851,11 MAIN ST,RI,02879,41.4419,-71.4894,44009
4149,1790,54 E HIGH ST,CT,06424,41.5842,-72.4971,9130
957,1757,928 RIVERDALE ST,MA,01089,42.1292,-72.6273,25013
1180,157,358 W MAIN ST,CT,06001,41.816,-72.8608,9110
1095,1727,165 UNIVERSITY DR,MA,01002,42.3686,-72.5339,25015
1095,1727,165 UNIVERSITY DR,MA,01002,42.3686,-72.5339,25011
1094,1726,137 FEDERAL ST,MA,01301,42.5922,-72.5972,25011
750,382,875 ENFIELD ST,CT,06082,41.998,-72.5936,9110
288,1688,839 FARMINGTON AVE,CT,06010,41.6936,-72.9158,9160
288,1688,839 FARMINGTON AVE,CT,06010,41.6936,-72.9158,9140
288,1688,839 FARMINGTON AVE,CT,06010,41.6936,-72.9158,9110
1960,1820,1279 W MAIN ST,CT,06708,41.5514,-73.0639,9140
590,1764,1054 CASS AVE,RI,02895,42.0043,-71.4799,44007
6060,152,183 ROUTE 206 S,NJ,07930,40.7811,-74.6953,34027
10685,2115,655 K ST NW,DC,20001,38.9028,-77.0213,11001
1842,1104,1275 PENNSYLVANIA AVE NW,DC,20004,38.8957,-77.0292,11001
1347,392,6 DUPONT CIR NW,DC,20036,38.9094,-77.0444,11001
7074,195,2240 M ST NW,DC,20037,38.9049,-77.0495,11001
1340,197,845 BLADENSBURG RD N E,DC,20002,38.9013,-76.9821,11001
2378,196,2226 WISCONSIN AVE NW,DC,20007,38.9199,-77.0715,11001
4029,387,1181 FREEDOM RD,PA,16066,40.6826,-80.1244,42007
4029,387,1181 FREEDOM RD,PA,16066,40.6826,-80.1244,42019
258,1402,5703 STEUBENVILLE PIKE,PA,15136,40.4514,-80.1341,42003
10034,1769,611 DUNCAN AVE,PA,15237,40.5679,-80.0233,42003
4103,1405,355 LINCOLN AVENUE,PA,15202,40.4935,-80.0524,42003
7611,841,4849 WILLIAM FLYNN HWY,PA,15101,40.5995,-79.9478,42003
5094,839,328 COCHRAN RD,PA,15228,40.3826,-80.0519,42003
5101,840,3870 WASHINGTON RD,PA,15317,40.2731,-80.1284,42125
5101,840,3870 WASHINGTON RD,PA,15317,40.2731,-80.1284,42003
4369,838,4610 CENTRE AVE.,PA,15213,40.4517,-79.9516,42003
5890,1690,3893 WILLIAM PENN HWY,PA,15146,40.4378,-79.779,42003
5890,1690,3893 WILLIAM PENN HWY,PA,15146,40.4378,-79.779,42129
3302,1733,7230 MARKET ST,OH,44512,41.0252,-80.6635,39099
4077,1158,975 ROSTRAVER RD,PA,15012,40.1397,-79.8428,42003
4077,1158,975 ROSTRAVER RD,PA,15012,40.1397,-79.8428,42051
4077,1158,975 ROSTRAVER RD,PA,15012,40.1397,-79.8428,42125
4077,1158,975 ROSTRAVER RD,PA,15012,40.1397,-79.8428,42129
2867,1798,1937 MACDADE BLVD,PA,19033,39.8969,-75.3146,42045
2582,811,795 BALTIMORE PIKE,PA,19064,39.9166,-75.3326,42045
1296,2110,5001 TOWNSHIP LINE ROAD,PA,19026,39.9565,-75.3217,42045
1545,2044,1500 SPRUCE ST.,PA,19102,39.9471,-75.1667,42101
6902,819,1218 E LANCASTER AVE,PA,19010,40.0255,-75.327,42045
6902,819,1218 E LANCASTER AVE,PA,19010,40.0255,-75.327,42091
233,1881,3930 WEST CHESTER PIKE,PA,19073,39.985,-75.415,42045
233,1881,3930 WEST CHESTER PIKE,PA,19073,39.985,-75.415,42029
329,2120,111 AUBURN ST.,ME,04103,43.7036,-70.2885,23005
806,2121,51 MARKET ST.,ME,04106,43.6361,-70.255,23005
2518,798,2160 N HIGH ST,OH,43201,40.0063,-83.009,39049
6147,1846,1495 W 5TH AVE,OH,43212,39.9882,-83.0465,39049
6153,1605,2532 E MAIN ST,OH,43209,39.9574,-82.9315,39049
6149,99,1885 W HENDERSON RD,OH,43220,40.0544,-83.0697,39049
3410,94,60 N STYGLER RD,OH,43230,40.0198,-82.8898,39049
3407,799,918 N HIGH ST,OH,43085,40.0927,-83.0174,39049
4992,1996,2115 UNION AVENUE,TN,38104,35.1336,-89.9907,47157
10204,14201,4155 ELVIS PRESLEY BLVD.,TN,38116,35.0351,-90.0256,47157
6304,1992,6116 QUINCE RD,TN,38119,35.0865,-89.8594,47157
7144,1991,6670 STAGE RD,TN,38134,35.2054,-89.8414,47157
6628,1990,786 N GERMANTOWN PKWY,TN,38018,35.1464,-89.7947,47157
4000,1051,2501 WARREN RD,PA,15701,40.6097,-79.1894,42063
1435,1884,1503 POTOMAC AVE,MD,21742,39.662,-77.7005,24043
2257,1135,250 MAMMOTH RD,NH,03109,42.9809,-71.4319,33011
841,1794,4 HALL ST,NH,03301,43.1947,-71.5288,33013
1004,1131,512 S BROADWAY,NH,03079,42.7429,-71.2004,33015
1174,466,68 MAIN ST,MA,01810,42.6552,-71.1392,25017
1174,466,68 MAIN ST,MA,01810,42.6552,-71.1392,25009
73,1724,5 MACY ST,MA,01913,42.8473,-70.9291,25009
1121,465,174 LITTLETON RD,MA,01886,42.5669,-71.4214,25017
2543,2077,601 EAST MAIN ST,OH,44406,41.0242,-80.7413,39099
2486,1785,1331 YOUNGSTOWN WARREN RD,OH,44446,41.2056,-80.7396,39155
7952,415,630 S EXETER ST,MD,21202,39.284,-76.6006,24510
4438,14289,6635-37 BELAIR RD,MD,21206,39.3546,-76.5303,24510
4438,14289,6635-37 BELAIR RD,MD,21206,39.3546,-76.5303,24005
2216,111,1001 YORK RD,MD,21204,39.4104,-76.6086,24005
5706,393,7095 BALTIMORE ANNAPOLIS BLVD,MD,21061,39.1985,-76.6411,24003
16390,2229,5230 CAMPBELL BLVD,MD,21236,39.3713,-76.4515,24510
16390,2229,5230 CAMPBELL BLVD,MD,21236,39.3713,-76.4515,24005
16612,32,9901 YORK RD,MD,21030,39.4622,-76.6335,24005
8763,1255,1650 N FARWELL AVE,WI,53202,43.0525,-87.8922,55079
8770,1258,8661 N PORT WASHINGTON RD,WI,53217,43.1744,-87.9133,55089
8770,1258,8661 N PORT WASHINGTON RD,WI,53217,43.1744,-87.9133,55079
4996,1933,N83 W15550 APPLETON AVE,WI,53051,43.1698,-88.1033,55133
4996,1933,N83 W15550 APPLETON AVE,WI,53051,43.1698,-88.1033,55131
8947,1935,1130 W SUNSET DR,WI,53189,42.989,-88.2549,55133
2933,1948,3710 57TH AVE,WI,53144,42.604,-87.8775,55101
2933,1948,3710 57TH AVE,WI,53144,42.604,-87.8775,55059
1172,1949,2020 E GRAND AVE,IL,60046,42.4105,-88.033,17097
3317,228,296 CENTER ST,OH,44024,41.5839,-81.2119,39055
3317,228,296 CENTER ST,OH,44024,41.5839,-81.2119,39085
4327,1689,1506 MENTOR AVE,OH,44077,41.7008,-81.277,39055
4327,1689,1506 MENTOR AVE,OH,44077,41.7008,-81.277,39085
3393,797,118 W GARFIELD RD,OH,44202,41.318,-81.3495,39055
3393,797,118 W GARFIELD RD,OH,44202,41.318,-81.3495,39133
3393,797,118 W GARFIELD RD,OH,44202,41.318,-81.3495,39153
3980,1716,500 S WATER ST,OH,44240,41.1497,-81.3587,39153
3980,1716,500 S WATER ST,OH,44240,41.1497,-81.3587,39133
4804,233,16801 CHILLICOTHE RD,OH,44023,41.4122,-81.3375,39055
4804,233,16801 CHILLICOTHE RD,OH,44023,41.4122,-81.3375,39035
8979,1618,550 N PROGRESS AVE,PA,17109,40.2985,-76.8467,42043
1639,1065,105 S SPORTING HILL RD,PA,17050,40.2368,-76.9713,42041
1657,1885,2080 S QUEEN ST,PA,17403,39.936,-76.6933,42133
1671,1068,1507 LITITZ PIKE,PA,17601,40.0647,-76.3062,42071
1330,7925,275 Baltimore Boulevard,MD,21157,39.5751,-76.9855,24013
7132,820,3015 LINCOLN HWY,PA,19372,39.9937,-75.764,42029
2687,812,105 E UWCHLAN AVE,PA,19341,40.061,-75.654,42029
16391,34,580 MARKETPLACE DR,MD,21014,39.5256,-76.3508,24025
2296,421,3295 PA ROUTE 100,PA,18062,40.5182,-75.5612,42011
2296,421,3295 PA ROUTE 100,PA,18062,40.5182,-75.5612,42077
2335,1152,8032C LIBERTY RD,MD,21701,39.4493,-77.3865,24021
4650,1706,300 BALLENGER CENTER DR,MD,21703,39.3954,-77.437,24021
2956,1856,5414 ROTARY AVE,MD,21774,39.3826,-77.256,24021
10203,1815,3350 WORTHINGTON BLVD,MD,21704,39.3264,-77.3448,24021
5707,2023,6040 SYKESVILLE RD,MD,21784,39.4093,-76.9508,24013
5707,2023,6040 SYKESVILLE RD,MD,21784,39.4093,-76.9508,24027
3743,1989,110 MAJESTIC GROVE RD,TN,37920,35.9073,-83.84,47009
3743,1989,110 MAJESTIC GROVE RD,TN,37920,35.9073,-83.84,47155
3743,1989,110 MAJESTIC GROVE RD,TN,37920,35.9073,-83.84,47093
2404,1745,417 E EMORY RD,TN,37849,36.0501,-83.9984,47093
2404,1745,417 E EMORY RD,TN,37849,36.0501,-83.9984,47001
6363,346,6005 KINGSTON PIKE,TN,37919,35.9337,-84.0016,47093
4624,340,9137 MIDDLEBROOK PIKE,TN,37923,35.9421,-84.0924,47093
7698,350,9435 S NORTHSHORE DR,TN,37922,35.8631,-84.0662,47093
7698,350,9435 S NORTHSHORE DR,TN,37922,35.8631,-84.0662,47105
1159,808,760 MILES RD,PA,19380,39.9639,-75.6284,42029
1074,401,870 E BALTIMORE PIKE,PA,19348,39.8621,-75.6802,42029
3042,34244,1545 PULASKI HIGHWAY,DE,19701,39.623,-75.6852,10003
399,807,1776 E LANCASTER AVE,PA,19301,40.0416,-75.4743,42029
7259,1190,1206 N. Gravel Pike,PA,19492,40.2762,-75.48,42091
1148,1782,905 S MAIN ST,CT,06410,41.4804,-72.9065,9110
1148,1782,905 S MAIN ST,CT,06410,41.4804,-72.9065,9170
1148,1782,905 S MAIN ST,CT,06410,41.4804,-72.9065,9140
1036,419,2434 CATASAUQUA RD,PA,18018,40.6435,-75.4273,42095
1036,419,2434 CATASAUQUA RD,PA,18018,40.6435,-75.4273,42077
1093,1446,7001 NORTH HWY ROUTE 309,PA,18036,40.516,-75.3852,42077
1093,1446,7001 NORTH HWY ROUTE 309,PA,18036,40.516,-75.3852,42017
2688,813,55 PARK AVE,PA,19426,40.1801,-75.4566,42091
1379,402,840 S VALLEY FORGE RD,PA,19446,40.2412,-75.3034,42091
5241,1761,3265 COUNTY LINE RD,PA,18914,40.244,-75.1908,42017
5241,1761,3265 COUNTY LINE RD,PA,18914,40.244,-75.1908,42091
6596,1510,321A LAFAYETTE RD,NH,03842,42.9368,-70.8374,33015
813,1383,1034 2ND STREET PIKE,PA,18954,40.2165,-75.0115,42017
5447,817,200 S LINCOLN AVE,PA,18940,40.2259,-74.9324,42017
1193,809,835 OLD YORK RD,PA,19046,40.1059,-75.1236,42091
1193,809,835 OLD YORK RD,PA,19046,40.1059,-75.1236,42101
740,14143,10901C BUSTLETON AVENUE,PA,19116,40.1123,-75.023,42017
740,14143,10901C BUSTLETON AVENUE,PA,19116,40.1123,-75.023,42101
295,14151,504 S OXFORD VALLEY RD,PA,19030,40.1695,-74.8511,42017
10825,2133,2400 BUTLER PIKE,PA,19462,40.1097,-75.2729,42091
791,2131,920 BETHLEHEM PIKE,PA,19038,40.0974,-75.2125,42091
824,1441,2721 BRUNSWICK PIKE,NJ,08648,40.2651,-74.7191,34021
2481,810,312 S HENDERSON RD,PA,19406,40.0914,-75.3585,42091
817,661,4 SCHALKS CROSSING RD,NJ,08536,40.3352,-74.5942,34023
371,399,6501 HARBISON AVE,PA,19149,40.0346,-75.0634,42101
8984,1619,6701 RIDGE AVE STE 1,PA,19128,40.041,-75.2238,42101
8984,1619,6701 RIDGE AVE STE 1,PA,19128,40.041,-75.2238,42091
2079,1477,508 HIGH ST,NJ,08060,40.0046,-74.795,34005
668,677,3110 ROUTE 38,NJ,08054,39.9702,-74.8734,34005
836,370,824 N BLACK HORSE PIKE,NJ,08078,39.8566,-75.0747,34007
2235,1780,600 KINGS HWY N,NJ,08034,39.9249,-74.9998,34007
362,369,307 EGG HARBOR RD,NJ,08080,39.7637,-75.0865,34015
362,369,307 EGG HARBOR RD,NJ,08080,39.7637,-75.0865,34007
4017,959,28 MAGOTHY BEACH RD,MD,21122,39.1197,-76.518,24003
2775,43,2601 RIVA RD,MD,21401,38.9756,-76.5561,24003
2033,1612,3025 SOLOMONS ISLAND RD,MD,21037,38.9434,-76.5603,24003
22,989,320 40TH ST NE,DC,20019,38.8935,-76.9477,11001
2750,1692,1201 S HAYES ST,VA,22202,38.8624,-77.0588,51013
2204,194,4859 MACARTHUR BLVD NW,DC,20007,38.9168,-77.0954,11001
1407,609,3133 LEE HWY,VA,22201,38.8965,-77.0969,51013
2174,193,4555 WISCONSIN AVE NW,DC,20016,38.9494,-77.0799,11001
1434,585,"7939 NEW HAMPSHIRE AVE, LANGLEY PARK PLAZA SHOPPING CENTER",MD,20783,38.9895,-76.9859,24033
1434,585,"7939 NEW HAMPSHIRE AVE, LANGLEY PARK PLAZA SHOPPING CENTER",MD,20783,38.9895,-76.9859,24031
1831,63,7809 WISCONSIN AVE,MD,20814,38.989,-77.0948,24031
1492,1325,9520 GEORGIA AVE,MD,20910,39.0108,-77.0421,24031
1448,586,8201 ANNAPOLIS RD,MD,20784,38.9551,-76.8725,24033
1410,611,415 E MONROE AVE,VA,22301,38.8205,-77.0548,51510
1394,606,1636 BELLE VIEW BLVD,VA,22307,38.7765,-77.0619,51059
1402,1624,1062 ELDEN ST,VA,20170,38.9673,-77.3975,51107
1402,1624,1062 ELDEN ST,VA,20170,38.9673,-77.3975,51059
1417,613,13031 LEE JACKSON MEMORIAL HWY,VA,22033,38.8787,-77.3981,51059
1993,615,24795 PINEBROOK RD,VA,20152,38.9323,-77.5285,51059
1993,615,24795 PINEBROOK RD,VA,20152,38.9323,-77.5285,51107
17346,2221,45130 COLUMBIA PL,VA,20166,39.0093,-77.439,51107
1396,1997,11160 SOUTH LAKES DR,VA,20191,38.9383,-77.3303,51059
1416,2062,5652 PICKWICK RD.,VA,20120,38.8397,-77.4238,51107
1416,2062,5652 PICKWICK RD.,VA,20120,38.8397,-77.4238,51059
1449,62,7955 TUCKERMAN LN,MD,20854,39.0413,-77.1575,24031
169,411,799 ROCKVILLE PIKE,MD,20852,39.0763,-77.1407,24031
1459,588,12359 GEORGIA AVE,MD,20906,39.0611,-77.0498,24031
1399,607,3053 NUTLEY ST,VA,22031,38.8706,-77.261,51600
1399,607,3053 NUTLEY ST,VA,22031,38.8706,-77.261,51059
1403,608,337 MAPLE AVE E,VA,22180,38.9049,-77.2587,51059
2003,1855,3921 PROSPERITY AVE,VA,22031,38.8384,-77.245,51600
2003,1855,3921 PROSPERITY AVE,VA,22031,38.8384,-77.245,51059
1905,1854,134 W BROAD ST,VA,22046,38.8832,-77.172,51610
1905,1854,134 W BROAD ST,VA,22046,38.8832,-77.172,51059
1905,1854,134 W BROAD ST,VA,22046,38.8832,-77.172,51013
1383,602,7205 LITTLE RIVER TPKE,VA,22003,38.8296,-77.1937,51059
1397,1002,1452 CHAIN BRIDGE RD,VA,22101,38.9331,-77.1799,51013
1397,1002,1452 CHAIN BRIDGE RD,VA,22101,38.9331,-77.1799,51059
1424,2061,110 EDDS LANE,VA,20165,39.0406,-77.412,51059
1424,2061,110 EDDS LANE,VA,20165,39.0406,-77.412,51107
4038,375,19305 RUBY DR,VA,20176,39.0819,-77.4966,51107
5928,619,14380 MCGRAWS CORNER DR,VA,20155,38.7953,-77.6187,51153
5928,619,14380 MCGRAWS CORNER DR,VA,20155,38.7953,-77.6187,51061
1381,601,510 BLACKWELL RD,VA,20186,38.7272,-77.7914,51047
1381,601,510 BLACKWELL RD,VA,20186,38.7272,-77.7914,51061
794,960,10250 BRISTOW CENTER DR,VA,20136,38.7344,-77.5497,51153
17389,2222,9900 SOWDER VILLAGE SQ,VA,20109,38.7398,-77.5326,51153
3396,618,902 GARRISONVILLE RD,VA,22556,38.4696,-77.4602,51061
3396,618,902 GARRISONVILLE RD,VA,22556,38.4696,-77.4602,51179
1733,354,6360 HOADLY RD,VA,20112,38.6733,-77.396,51153
16394,2216,10301 NEW GUINEA RD,VA,22032,38.7984,-77.3011,51600
16394,2216,10301 NEW GUINEA RD,VA,22032,38.7984,-77.3011,51059
6852,620,16712 JEFFERSON DAVIS HWY,VA,22026,38.5893,-77.3059,51153
2100,617,9009 SILVERBROOK RD,VA,22039,38.7278,-77.2569,51059
16994,2220,1200 EDWARDS FERRY RD NE,VA,20176,39.1161,-77.5351,51107
1452,1432,"12215 DARNESTOWN RD, QUINCE ORCHARD MARKET PLACE",MD,20878,39.1188,-77.2539,24031
16767,2217,6100 ARLINGTON BLVD,VA,22044,38.8685,-77.1421,51610
16767,2217,6100 ARLINGTON BLVD,VA,22044,38.8685,-77.1421,51059
